pecha_id,source_batch,has_tsawa_layer,n_spans,n_isverse_true,n_isverse_false,n_isverse_missing,base_chars,tsawa_chars_sum,tsawa_chars_union,coverage_pct,avg_span_len,median_span_len,n_zero_length,n_inverted,n_out_of_bounds,n_overlap_pairs,n_spans_overlapping,parse_status,notes,opf_root,tsawa_path,base_path
P000210,old,False,0,0,0,0,39887,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000210.opf/P000210.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000210.opf/P000210.opf/base/v001.txt
P000211,old,False,0,0,0,0,200688,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000211.opf/P000211.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000211.opf/P000211.opf/base/v001.txt
P000212,old,False,0,0,0,0,11080,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000212.opf/P000212.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000212.opf/P000212.opf/base/v001.txt
P000213,old,True,165,0,0,165,153585,19656,19656,12.798125,119.127,119.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000213.opf/P000213.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000213.opf/P000213.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000213.opf/P000213.opf/base/v001.txt
P000214,old,False,0,0,0,0,243017,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000214.opf/P000214.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000214.opf/P000214.opf/base/v001.txt
P000215,old,True,17,0,0,17,164993,5844,5844,3.541968,343.765,152.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000215.opf/P000215.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000215.opf/P000215.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000215.opf/P000215.opf/base/v001.txt
P000216,old,False,0,0,0,0,200124,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000216.opf/P000216.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000216.opf/P000216.opf/base/v001.txt
P000217,old,True,2,0,0,2,54308,426,426,0.784415,213.0,213.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000217.opf/P000217.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000217.opf/P000217.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000217.opf/P000217.opf/base/v001.txt
P000218,old,True,22,0,0,22,847725,3497,3497,0.412516,158.955,157.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000218.opf/P000218.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000218.opf/P000218.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000218.opf/P000218.opf/base/v001.txt
P000219,old,True,27,0,0,27,335434,4085,4085,1.217825,151.296,139.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000219.opf/P000219.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000219.opf/P000219.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000219.opf/P000219.opf/base/v001.txt
P000220,old,False,0,0,0,0,393760,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000220.opf/P000220.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000220.opf/P000220.opf/base/v001.txt
P000221,old,False,0,0,0,0,528386,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000221.opf/P000221.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000221.opf/P000221.opf/base/v001.txt
P000222,old,False,0,0,0,0,23692,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000222.opf/P000222.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000222.opf/P000222.opf/base/v001.txt
P000223,old,False,0,0,0,0,77063,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000223.opf/P000223.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000223.opf/P000223.opf/base/v001.txt
P000224,old,True,338,0,0,338,788838,41356,41356,5.242648,122.718,112.0,1,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000224.opf/P000224.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000224.opf/P000224.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000224.opf/P000224.opf/base/v001.txt
P000225,old,True,31,0,0,31,619695,4377,4377,0.706315,141.194,81.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000225.opf/P000225.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000225.opf/P000225.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000225.opf/P000225.opf/base/v001.txt
P000226,old,True,2,0,0,2,386581,266,266,0.068808,133.0,133.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000226.opf/P000226.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000226.opf/P000226.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000226.opf/P000226.opf/base/v001.txt
P000227,old,False,0,0,0,0,452155,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000227.opf/P000227.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000227.opf/P000227.opf/base/v001.txt
P000228,old,False,0,0,0,0,18941,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000228.opf/P000228.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000228.opf/P000228.opf/base/v001.txt
P000229,old,False,0,0,0,0,457311,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000229.opf/P000229.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000229.opf/P000229.opf/base/v001.txt
P000230,old,True,4,0,0,4,361653,1408,1408,0.389323,352.0,326.5,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000230.opf/P000230.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000230.opf/P000230.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000230.opf/P000230.opf/base/v001.txt
P000231,old,False,0,0,0,0,207523,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000231.opf/P000231.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000231.opf/P000231.opf/base/v001.txt
P000232,old,False,0,0,0,0,8442,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000232.opf/P000232.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000232.opf/P000232.opf/base/v001.txt
P000233,old,False,0,0,0,0,18481,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000233.opf/P000233.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000233.opf/P000233.opf/base/v001.txt
P000234,old,False,0,0,0,0,351660,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000234.opf/P000234.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000234.opf/P000234.opf/base/v001.txt
P000235,old,False,0,0,0,0,499135,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000235.opf/P000235.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000235.opf/P000235.opf/base/v001.txt
P000236,old,False,0,0,0,0,524770,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000236.opf/P000236.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000236.opf/P000236.opf/base/v001.txt
P000237,old,True,28,0,0,28,148092,8541,8541,5.767361,305.036,153.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000237.opf/P000237.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000237.opf/P000237.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000237.opf/P000237.opf/base/v001.txt
P000238,old,False,0,0,0,0,384560,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000238.opf/P000238.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000238.opf/P000238.opf/base/v001.txt
P000239,old,False,0,0,0,0,206608,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000239.opf/P000239.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000239.opf/P000239.opf/base/v001.txt
P000240,old,False,0,0,0,0,792151,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000240.opf/P000240.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000240.opf/P000240.opf/base/v001.txt
P000241,old,True,23,0,0,23,512916,6123,6123,1.193763,266.217,149.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000241.opf/P000241.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000241.opf/P000241.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000241.opf/P000241.opf/base/v001.txt
P000242,old,True,171,0,0,171,463558,38473,38473,8.299501,224.988,151.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000242.opf/P000242.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000242.opf/P000242.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000242.opf/P000242.opf/base/v001.txt
P000243,old,False,0,0,0,0,94369,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000243.opf/P000243.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000243.opf/P000243.opf/base/v001.txt
P000244,old,False,0,0,0,0,6941,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000244.opf/P000244.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000244.opf/P000244.opf/base/v001.txt
P000245,old,False,0,0,0,0,442414,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000245.opf/P000245.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000245.opf/P000245.opf/base/v001.txt
P000246,old,True,264,0,0,264,733082,116742,116742,15.924822,442.205,166.5,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000246.opf/P000246.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000246.opf/P000246.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000246.opf/P000246.opf/base/v001.txt
P000247,old,False,0,0,0,0,66281,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000247.opf/P000247.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000247.opf/P000247.opf/base/v001.txt
P000248,old,False,0,0,0,0,18132,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000248.opf/P000248.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000248.opf/P000248.opf/base/v001.txt
P000249,old,False,0,0,0,0,4881,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000249.opf/P000249.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000249.opf/P000249.opf/base/v001.txt
P000250,old,False,0,0,0,0,126461,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000250.opf/P000250.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000250.opf/P000250.opf/base/v001.txt
P000251,old,True,5,0,0,5,33156,574,574,1.73121,114.8,141.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000251.opf/P000251.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000251.opf/P000251.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000251.opf/P000251.opf/base/v001.txt
P000252,old,False,0,0,0,0,32389,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000252.opf/P000252.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000252.opf/P000252.opf/base/v001.txt
P000253,old,True,7,0,0,7,74090,5154,5154,6.956404,736.286,330.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000253.opf/P000253.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000253.opf/P000253.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000253.opf/P000253.opf/base/v001.txt
P000254,old,True,8,0,0,8,223408,1070,1070,0.478944,133.75,125.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000254.opf/P000254.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000254.opf/P000254.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000254.opf/P000254.opf/base/v001.txt
P000255,old,False,0,0,0,0,32564,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000255.opf/P000255.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000255.opf/P000255.opf/base/v001.txt
P000256,old,False,0,0,0,0,11578,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000256.opf/P000256.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000256.opf/P000256.opf/base/v001.txt
P000257,old,False,0,0,0,0,4824,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000257.opf/P000257.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000257.opf/P000257.opf/base/v001.txt
P000258,old,False,0,0,0,0,325819,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000258.opf/P000258.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000258.opf/P000258.opf/base/v001.txt
P000259,old,True,176,0,0,176,137046,18885,18885,13.780045,107.301,113.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000259.opf/P000259.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000259.opf/P000259.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000259.opf/P000259.opf/base/v001.txt
P000260,old,False,0,0,0,0,29006,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000260.opf/P000260.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000260.opf/P000260.opf/base/v001.txt
P000261,old,False,0,0,0,0,6786,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000261.opf/P000261.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000261.opf/P000261.opf/base/v001.txt
P000262,old,False,0,0,0,0,61163,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000262.opf/P000262.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000262.opf/P000262.opf/base/v001.txt
P000263,old,False,0,0,0,0,762363,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000263.opf/P000263.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000263.opf/P000263.opf/base/v001.txt
P000264,old,False,0,0,0,0,17914,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000264.opf/P000264.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000264.opf/P000264.opf/base/v001.txt
P000265,old,False,0,0,0,0,233940,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000265.opf/P000265.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000265.opf/P000265.opf/base/v001.txt
P000266,old,False,0,0,0,0,92447,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000266.opf/P000266.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000266.opf/P000266.opf/base/v001.txt
P000267,old,False,0,0,0,0,98600,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000267.opf/P000267.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000267.opf/P000267.opf/base/v001.txt
P000268,old,False,0,0,0,0,7771,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000268.opf/P000268.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000268.opf/P000268.opf/base/v001.txt
P000269,old,True,50,0,0,50,314487,7821,7821,2.486907,156.42,121.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000269.opf/P000269.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000269.opf/P000269.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000269.opf/P000269.opf/base/v001.txt
P000270,old,False,0,0,0,0,34843,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000270.opf/P000270.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000270.opf/P000270.opf/base/v001.txt
P000271,old,False,0,0,0,0,443169,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000271.opf/P000271.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000271.opf/P000271.opf/base/v001.txt
P000272,old,False,0,0,0,0,44098,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000272.opf/P000272.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000272.opf/P000272.opf/base/v001.txt
P000273,old,False,0,0,0,0,3361,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000273.opf/P000273.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000273.opf/P000273.opf/base/v001.txt
P000274,old,False,0,0,0,0,113885,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000274.opf/P000274.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000274.opf/P000274.opf/base/v001.txt
P000275,old,True,3,0,0,3,580644,428,428,0.073711,142.667,144.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000275.opf/P000275.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000275.opf/P000275.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000275.opf/P000275.opf/base/v001.txt
P000276,old,False,0,0,0,0,189039,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000276.opf/P000276.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000276.opf/P000276.opf/base/v001.txt
P000277,old,False,0,0,0,0,49791,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000277.opf/P000277.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000277.opf/P000277.opf/base/v001.txt
